#UID	CUI
698595	C1275322
698596	C1275323
698597	C1275325
698598	C1275326
698599	C1275327
698605	C1275333
698608	C1275337
698609	C1275338
698610	C1275340
698612	C1275342
698613	C1275343
698614	C1275344
698615	C1275345
698619	C1275350
698632	C1275363
698647	C1275378
698658	C1275389
698659	C1275390
698663	C1275394
698664	C1275395
698666	C1275397
698667	C1275398
698671	C1275402
698672	C1275403
698680	C1275412
698681	C1275413
698683	C1275415
698685	C1275417
698687	C1275421
698691	C1275426
698692	C1275427
698694	C1275429
698697	C1275432
698698	C1275433
698699	C1275434
698700	C1275435
698701	C1275436
698703	C1275438
698704	C1275439
698707	C1275442
698709	C1275444
698714	C1275449
698715	C1275450
698718	C1275453
698719	C1275455
698725	C1275461
698726	C1275462
698729	C1275465
698740	C1275476
698747	C1275483
698748	C1275484
698752	C1275488
698837	C1275589
698839	C1275591
698877	C1275633
698887	C1275643
698906	C1275663
698908	C1275665
698909	C1275666
698918	C1275678
698919	C1275679
698924	C1275684
698925	C1275686
698926	C1275687
698933	C1275694
698936	C1275697
698938	C1275699
698942	C1275703
698948	C1275710
698956	C1275719
698961	C1275725
698967	C1275731
698974	C1275739
698976	C1275741
698977	C1275742
698978	C1275743
699026	C1275796
699033	C1275806
699035	C1275809
699036	C1275810
699042	C1275816
699059	C1275833
699061	C1275835
699062	C1275836
699067	C1275842
699079	C1275854
699080	C1275855
699084	C1275860
699088	C1275864
699095	C1275871
699098	C1275874
699174	C1275952
699175	C1275953
699177	C1275955
699178	C1275956
699180	C1275959
699182	C1275961
699187	C1275966
699195	C1275974
699196	C1275975
699219	C1276000
699220	C1276001
699221	C1276002
699222	C1276003
699223	C1276004
699225	C1276006
699237	C1276018
699240	C1276022
699248	C1276030
699266	C1276050
699269	C1276053
699272	C1276056
699278	C1276065
699279	C1276066
699280	C1276067
699281	C1276068
699282	C1276069
699283	C1276070
699284	C1276071
699285	C1276072
699286	C1276073
699287	C1276074
699289	C1276076
699295	C1276082
699299	C1276086
699300	C1276087
699304	C1276091
699305	C1276092
699306	C1276093
699307	C1276094
699309	C1276096
699310	C1276098
699315	C1276103
699316	C1276104
699319	C1276108
699321	C1276110
699322	C1276111
699323	C1276112
699325	C1276114
699327	C1276116
699329	C1276118
699332	C1276121
699333	C1276123
699335	C1276125
699336	C1276127
699339	C1276130
699340	C1276131
699341	C1276132
699342	C1276133
699343	C1276134
699345	C1276136
699346	C1276137
699347	C1276138
699348	C1276139
699349	C1276140
699355	C1276147
699356	C1276148
699383	C1276181
699426	C1276224
699427	C1276226
699434	C1276234
699435	C1276235
699436	C1276236
699438	C1276238
699473	C1276276
699484	C1276288
699485	C1276291
699496	C1276302
699497	C1276303
699498	C1276304
699501	C1276307
699505	C1276311
699530	C1276338
699545	C1276355
699547	C1276357
699560	C1276371
699590	C1276402
699606	C1276421
699607	C1276422
699611	C1276426
699612	C1276427
699613	C1276428
699614	C1276429
699616	C1276431
699618	C1276433
699620	C1276435
699621	C1276436
699622	C1276437
699623	C1276438
699624	C1276439
699625	C1276440
699626	C1276441
699627	C1276443
699652	C1276468
699659	C1276475
699664	C1276480
699675	C1276491
699689	C1276505
699697	C1276513
699698	C1276514
699700	C1276516
699707	C1276523
699712	C1276528
699714	C1276530
699740	C1276556
699742	C1276558
699745	C1276561
699762	C1276578
699767	C1276583
699769	C1276585
699782	C1276598
699795	C1276611
699808	C1276624
699812	C1276628
699814	C1276630
699834	C1276650
699842	C1276658
699844	C1276660
699846	C1276662
699852	C1276668
699866	C1276682
699868	C1276684
699871	C1276687
699872	C1276688
699874	C1276690
699875	C1276691
699876	C1276692
699877	C1276693
699878	C1276694
699879	C1276695
699880	C1276696
699882	C1276698
699886	C1276702
699889	C1276705
699890	C1276706
699897	C1276713
699912	C1276734
699920	C1276745
699921	C1276746
699931	C1276756
699939	C1276764
699955	C1276780
699961	C1276786
699975	C1276804
699978	C1276807
699992	C1276824
699999	C1276836
700018	C1276857
700040	C1276886
700041	C1276887
700048	C1276894
700074	C1276926
700121	C1276996
700122	C1276997
700123	C1276998
700134	C1277030
700135	C1277032
700137	C1277034
700140	C1277040
700143	C1277043
700146	C1277047
700149	C1277050
700150	C1277051
700153	C1277055
700154	C1277056
700155	C1277058
700156	C1277059
700157	C1277060
700159	C1277062
700165	C1277070
700166	C1277075
700169	C1277078
700190	C1277099
700191	C1277101
700193	C1277103
700194	C1277104
700195	C1277105
700196	C1277106
700197	C1277107
700198	C1277108
700199	C1277109
700200	C1277110
700201	C1277111
700202	C1277112
700203	C1277113
700205	C1277116
700231	C1277144
700232	C1277145
700234	C1277147
700235	C1277148
700236	C1277149
700237	C1277150
700239	C1277152
700241	C1277154
700242	C1277155
700243	C1277156
700245	C1277158
700246	C1277159
700247	C1277161
700254	C1277168
700255	C1277169
700256	C1277170
700262	C1277177
700263	C1277178
700264	C1277179
700265	C1277180
700267	C1277182
700268	C1277183
700269	C1277184
700271	C1277188
700273	C1277190
700281	C1277198
700282	C1277199
700283	C1277200
700284	C1277201
700291	C1277208
700307	C1277225
700308	C1277226
700309	C1277227
700310	C1277228
700311	C1277229
700312	C1277230
700313	C1277231
700314	C1277232
700315	C1277233
700316	C1277234
700318	C1277236
700319	C1277237
700320	C1277238
700321	C1277239
700323	C1277242
700324	C1277243
700325	C1277244
700326	C1277245
700327	C1277246
700328	C1277247
700329	C1277248
700330	C1277249
700331	C1277250
700332	C1277251
700333	C1277252
700334	C1277253
700335	C1277254
700336	C1277255
700337	C1277256
700340	C1277259
700342	C1277261
700345	C1277264
700346	C1277265
700348	C1277267
700349	C1277268
700353	C1277272
700357	C1277276
700360	C1277279
700361	C1277280
700362	C1277281
700363	C1277282
700368	C1277287
700371	C1277290
700375	C1277294
700376	C1277295
700377	C1277296
700380	C1277299
700397	C1277316
700398	C1277317
700399	C1277318
700402	C1277321
700420	C1277339
700421	C1277340
700424	C1277343
700425	C1277344
700427	C1277346
700428	C1277347
700429	C1277348
700430	C1277349
700431	C1277350
700432	C1277351
700433	C1277352
700434	C1277353
700435	C1277354
700436	C1277355
700437	C1277356
700438	C1277357
700439	C1277358
700440	C1277359
700441	C1277360
700442	C1277361
700444	C1277363
700445	C1277364
700446	C1277365
700447	C1277366
700448	C1277367
700449	C1277368
700451	C1277370
700452	C1277371
700453	C1277372
700454	C1277373
700455	C1277374
700456	C1277375
700457	C1277376
700458	C1277377
700459	C1277378
700460	C1277379
700461	C1277380
700463	C1277382
700464	C1277383
700465	C1277384
700466	C1277385
700467	C1277386
700468	C1277387
700469	C1277388
700470	C1277389
700472	C1277391
700473	C1277392
700474	C1277393
700476	C1277395
700477	C1277396
700478	C1277397
700481	C1277400
700482	C1277401
700483	C1277402
700486	C1277405
700488	C1277407
700489	C1277408
700490	C1277409
700491	C1277410
700492	C1277411
700493	C1277412
700494	C1277413
700495	C1277414
700496	C1277415
700497	C1277416
700498	C1277417
700499	C1277418
700500	C1277419
700501	C1277420
700502	C1277421
700503	C1277422
700504	C1277423
700505	C1277424
700506	C1277425
700507	C1277426
700509	C1277428
700510	C1277429
700511	C1277430
700512	C1277431
700513	C1277432
700514	C1277433
700515	C1277434
700516	C1277435
700517	C1277436
700518	C1277437
700519	C1277438
700520	C1277439
700521	C1277440
700522	C1277441
700523	C1277442
700524	C1277443
700525	C1277444
700526	C1277445
700527	C1277446
700528	C1277447
700529	C1277448
700530	C1277449
700531	C1277450
700533	C1277452
700534	C1277453
700535	C1277454
700536	C1277455
700537	C1277456
700538	C1277457
700540	C1277459
700541	C1277460
700542	C1277461
700543	C1277462
700545	C1277464
700546	C1277465
700547	C1277466
700548	C1277467
700549	C1277468
700550	C1277469
700551	C1277470
700552	C1277471
700553	C1277472
700554	C1277473
700555	C1277474
700556	C1277475
700557	C1277476
700558	C1277477
700559	C1277478
700560	C1277479
700561	C1277480
700563	C1277482
700566	C1277485
700568	C1277487
700569	C1277488
700570	C1277489
700571	C1277490
700572	C1277491
700573	C1277492
700575	C1277494
700576	C1277495
700577	C1277496
700580	C1277499
700581	C1277500
700582	C1277501
700584	C1277503
700585	C1277504
700587	C1277506
700588	C1277507
700589	C1277508
700590	C1277509
700591	C1277510
700592	C1277511
700593	C1277512
700594	C1277513
700595	C1277514
700596	C1277515
700598	C1277517
700599	C1277518
700600	C1277519
700601	C1277520
700602	C1277521
700603	C1277522
700605	C1277524
700606	C1277525
700609	C1277528
700610	C1277529
700611	C1277530
700612	C1277531
700613	C1277532
700614	C1277533
700615	C1277534
700619	C1277538
700620	C1277539
700621	C1277540
700623	C1277542
700624	C1277543
700625	C1277544
700627	C1277546
700629	C1277548
700630	C1277549
700631	C1277550
700632	C1277551
700636	C1277555
700637	C1277556
700660	C1277579
700664	C1277583
700665	C1277584
700666	C1277585
700667	C1277586
700671	C1277590
700676	C1277595
700678	C1277597
700679	C1277598
700681	C1277600
700686	C1277605
700687	C1277606
700688	C1277607
700689	C1277608
700690	C1277609
700691	C1277610
700692	C1277611
700693	C1277612
700694	C1277613
700695	C1277614
700696	C1277615
700697	C1277616
700698	C1277617
700699	C1277618
700700	C1277619
700701	C1277620
700702	C1277621
700703	C1277622
700704	C1277623
700705	C1277624
700707	C1277626
700710	C1277629
700718	C1277637
700720	C1277639
700723	C1277642
700724	C1277643
700747	C1277666
700749	C1277668
700753	C1277672
700754	C1277673
700773	C1277693
700777	C1277697
700779	C1277699
700780	C1277700
700781	C1277701
700782	C1277702
701373	C1278313
701383	C1278323
701384	C1278324
701386	C1278326
701389	C1278329
701391	C1278331
701393	C1278333
701398	C1278338
701401	C1278341
701403	C1278343
701406	C1278346
701408	C1278348
701410	C1278350
701414	C1278354
701417	C1278357
701426	C1278366
701433	C1278373
701452	C1278395
701454	C1278397
701455	C1278398
701461	C1278404
701465	C1278408
701503	C1278447
701504	C1278448
701506	C1278450
701513	C1278457
701523	C1278467
701529	C1278473
701530	C1278474
701531	C1278475
701532	C1278476
701534	C1278478
701537	C1278481
701545	C1278489
701546	C1278490
701549	C1278493
701550	C1278494
701553	C1278497
701554	C1278498
701557	C1278501
701558	C1278502
701559	C1278503
701560	C1278504
701561	C1278505
701562	C1278506
701563	C1278507
701564	C1278508
701565	C1278509
701566	C1278510
701567	C1278511
701568	C1278512
701569	C1278513
701570	C1278514
701571	C1278515
701572	C1278516
701573	C1278517
701574	C1278518
701575	C1278519
701577	C1278521
701585	C1278531
701586	C1278532
701587	C1278533
701589	C1278535
701590	C1278536
701657	C1278603
701707	C1278653
701776	C1278725
701793	C1278743
701801	C1278753
701805	C1278757
701808	C1278760
701844	C1278797
701854	C1278807
702031	C1278989
702252	C1279213
702262	C1279224
702267	C1279229
702268	C1279230
702295	C1279259
702296	C1279261
702298	C1279265
702303	C1279270
702312	C1279279
702313	C1279280
702314	C1279281
702315	C1279282
702316	C1279283
702333	C1279304
702334	C1279306
702335	C1279307
702337	C1279312
702338	C1279313
702339	C1279314
702340	C1279315
702371	C1279346
702374	C1279349
702393	C1279369
702398	C1279374
702399	C1279375
702400	C1279376
702401	C1279378
702409	C1279386
702434	C1279413
702440	C1279419
702459	C1279439
702481	C1279461
702491	C1279471
702495	C1279475
702528	C1279511
702535	C1279518
702541	C1279528
702550	C1279537
702566	C1279553
702595	C1279583
702602	C1279590
702603	C1279591
702614	C1279603
702615	C1279604
702623	C1279612
702632	C1279621
702649	C1279638
702656	C1279645
702693	C1279682
702713	C1279702
702742	C1279733
702794	C1279786
702799	C1279792
702811	C1279805
702832	C1279828
702847	C1279843
702892	C1279888
702893	C1279889
702959	C1279960
702981	C1279983
703006	C1280008
703035	C1280040
703373	C1280387
703435	C1280451
703456	C1280474
703472	C1280492
703485	C1280507
703489	C1280511
703535	C1280562
703568	C1280596
703597	C1280627
703608	C1280639
703685	C1280716
703720	C1280751
703736	C1280768
703759	C1280793
704143	C1281186
704158	C1281201
704257	C1281300
704329	C1281373
704351	C1281395
704396	C1281440
704438	C1281485
704478	C1281528
704498	C1281550
704499	C1281551
704500	C1281552
704501	C1281553
704502	C1281554
704511	C1281563
704547	C1281599
704549	C1281601
704559	C1281611
704570	C1281622
704739	C1281794
704765	C1281821
704818	C1281874
704824	C1281880
704829	C1281885
704845	C1281905
704846	C1281906
704851	C1281912
704852	C1281913
704853	C1281914
704854	C1281915
704855	C1281916
704860	C1281921
704861	C1281922
704863	C1281924
704865	C1281926
704867	C1281928
704868	C1281929
704869	C1281930
704870	C1281932
704871	C1281933
704872	C1281934
704873	C1281936
704874	C1281937
704875	C1281938
704876	C1281939
704877	C1281940
704878	C1281941
704879	C1281942
704880	C1281944
704929	C1281996
704931	C1281998
704932	C1281999
704935	C1282002
704969	C1282040
704970	C1282041
704972	C1282043
704973	C1282044
704982	C1282054
705031	C1282144
705032	C1282145
705072	C1282186
705077	C1282191
705078	C1282192
705079	C1282193
705080	C1282194
705082	C1282196
705088	C1282202
705090	C1282204
705091	C1282205
705092	C1282206
705093	C1282207
705094	C1282208
705095	C1282209
705103	C1282218
705104	C1282219
705109	C1282224
705110	C1282225
705111	C1282226
705112	C1282227
705113	C1282228
705114	C1282229
705115	C1282230
705116	C1282231
705117	C1282232
705118	C1282233
705119	C1282234
705120	C1282235
705121	C1282236
705123	C1282238
705124	C1282239
705126	C1282241
705127	C1282242
705166	C1282281
705194	C1282310
705206	C1282322
705225	C1282344
705233	C1282360
705235	C1282362
705236	C1282363
705237	C1282364
705238	C1282365
705244	C1282371
705246	C1282375
705247	C1282376
705279	C1282408
705295	C1282424
705314	C1282447
705315	C1282448
705316	C1282449
705317	C1282450
705318	C1282451
705319	C1282452
705320	C1282453
705321	C1282455
705322	C1282456
705323	C1282457
705324	C1282458
705325	C1282459
705326	C1282460
705327	C1282461
705329	C1282463
705330	C1282464
705333	C1282467
705334	C1282468
705335	C1282469
705336	C1282470
705337	C1282471
705338	C1282472
705339	C1282473
705340	C1282474
705341	C1282475
705342	C1282476
705343	C1282477
705344	C1282478
705345	C1282479
705346	C1282480
705347	C1282481
705348	C1282482
705349	C1282483
705350	C1282484
705351	C1282485
705352	C1282486
705353	C1282487
705355	C1282489
705356	C1282490
705357	C1282491
705358	C1282492
705359	C1282493
705360	C1282494
705361	C1282495
705362	C1282496
705363	C1282497
705364	C1282498
705365	C1282499
705366	C1282500
705367	C1282501
705368	C1282502
705369	C1282503
705370	C1282504
705371	C1282505
705372	C1282506
705373	C1282507
705374	C1282508
705375	C1282509
705376	C1282510
705377	C1282511
705378	C1282512
705380	C1282514
705385	C1282519
705386	C1282521
705397	C1282533
705398	C1282534
705403	C1282539
705405	C1282542
705442	C1282583
705443	C1282584
705467	C1282609
705472	C1282614
705502	C1282644
705563	C1282707
705574	C1282719
705616	C1282765
705649	C1282799
705752	C1282908
705755	C1282916
705759	C1282921
705763	C1282926
705776	C1282941
705780	C1282947
705782	C1282951
705785	C1282956
705786	C1282958
705788	C1282963
705790	C1282965
705793	C1282973
705794	C1282977
705796	C1282979
705799	C1282982
705800	C1282983
705802	C1282985
705804	C1282988
705807	C1282992
705813	C1282998
705989	C1283192
705991	C1283194
706059	C1283269
706062	C1283274
706078	C1283292
706082	C1283297
706084	C1283299
706091	C1283306
706142	C1283377
706150	C1283386
706152	C1283388
706155	C1283391
706161	C1283397
706167	C1283405
706173	C1283424
706174	C1283433
706175	C1283443
706177	C1283453
706182	C1283474
706183	C1283483
706187	C1283494
706190	C1283505
706191	C1283516
706192	C1283526
706193	C1283535
706196	C1283547
706197	C1283552
706202	C1283559
706211	C1283568
706226	C1283583
706236	C1283594
706243	C1283601
706254	C1283613
706263	C1283624
706268	C1283629
706272	C1283633
706279	C1283640
706285	C1283646
706293	C1283655
706303	C1283665
706322	C1283684
706341	C1283704
706350	C1283714
706358	C1283723
706367	C1283732
706373	C1283738
706376	C1283741
706380	C1283748
706383	C1283754
706387	C1283758
706390	C1283761
706399	C1283776
706401	C1283778
706402	C1283779
706403	C1283780
706405	C1283782
706406	C1283783
706407	C1283784
706408	C1283785
706410	C1283787
706425	C1283803
706427	C1283805
706428	C1283806
706429	C1283807
706431	C1283809
706432	C1283810
706441	C1283819
706450	C1283829
707701	C1285159
707706	C1285167
707707	C1285168
707708	C1285169
707712	C1285174
707713	C1285175
707719	C1285181
707720	C1285182
707723	C1285185
707724	C1285187
707725	C1285188
707726	C1285189
707727	C1285190
707728	C1285191
707729	C1285192
707730	C1285193
707731	C1285194
707733	C1285196
707734	C1285197
707735	C1285198
707736	C1285199
707738	C1285201
707739	C1285202
707740	C1285203
707741	C1285204
707742	C1285205
707744	C1285207
707745	C1285209
707746	C1285210
707748	C1285212
707749	C1285213
707750	C1285214
707751	C1285215
707752	C1285216
707754	C1285218
707757	C1285222
707762	C1285227
707763	C1285228
707765	C1285230
707766	C1285231
707767	C1285232
707768	C1285234
707769	C1285235
707774	C1285240
707777	C1285243
707786	C1285252
707794	C1285260
707796	C1285263
707797	C1285264
707804	C1285272
707822	C1285292
707824	C1285294
